Ply,Mate,FEN
5,M1,rnbqkbnr/pp2pppp/8/2pp4/Q7/2P4P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/p2p4/Q7/2P4P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/1B1p4/4P3/7P/PPPP1PP1/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppkpppp/8/3p4/4P1Q1/7P/PPPP1PP1/RNB1KBNR b KQ -
5,M1,rnb1kbnr/ppp1pppp/3q4/1B1p4/4P3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/4b3/1B1p4/4P3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1B1p1b2/4P3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1B1p4/4P1b1/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1B1p4/4P3/7b/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B6/4p3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B6/3pP3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp2pppp/8/1Bpp4/4P3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/8/1B1p4/4P3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/pB1p4/4P3/7P/PPPP1PP1/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/3p4/Q1P5/7P/PP1PPPP1/RNB1KBNR b KQ -
5,M1,rnb1kbnr/ppp1pppp/3q4/3p4/Q1P5/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/4b3/3p4/Q1P5/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p1b2/Q1P5/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p4/Q1P3b1/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p4/Q1P5/7b/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/8/Q1p5/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/8/Q1Pp4/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/8/2pp4/Q1P5/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/p2p4/Q1P5/7P/PP1PPPP1/RNB1KBNR b KQkq -
5,M1,rnbqkbr1/pppBpppp/7n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQq -
5,M1,r1bqkb1r/pppBpppp/2n4n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkb1r/pppBpppp/n6n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBpppp/8/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpp1p/6pn/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBp1pp/5p1n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/3p3n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pp1Bpppp/2p4n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/p1pBpppp/1p5n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/1ppBpppp/p6n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpp1p/7n/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppB1ppp/7n/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/7n/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pp1Bpppp/7n/2p5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/p1pBpppp/7n/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/1ppBpppp/7n/p7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/2Bp3n/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/5p1n/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/1B6/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/7n/5p1Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1B1p4/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/5p1n/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/1B6/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/7n/5p1Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1B1p4/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbr1/pppBpppp/5n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQq -
5,M1,r1bqkb1r/pppBpppp/2n2n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkb1r/pppBpppp/n4n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/8/7n/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/8/3n4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/8/8/4n3/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBppp1/5n1p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpp1p/5np1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/3p1n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pp1Bpppp/2p2n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/p1pBpppp/1p3n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/1ppBpppp/p4n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBppp1/5n2/7p/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpp1p/5n2/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppB1ppp/5n2/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pppBpppp/5n2/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/pp1Bpppp/5n2/2p5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/p1pBpppp/5n2/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/1ppBpppp/5n2/p7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/2Bp1n2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1B6/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1B1p4/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1B6/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1B1p4/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,1rbqkbnr/pppBpppp/2n5/8/8/6P1/PPPPPP1P/RNBQK1NR b KQk -
5,M1,r1bqkbnr/pppBpppp/8/4n3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/8/n7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/8/8/3n4/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/8/8/1n6/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBppp1/2n4p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpp1p/2n3p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBp1pp/2n2p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/2np4/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/p1pBpppp/1pn5/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/1ppBpppp/p1n5/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBppp1/2n5/7p/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpp1p/2n5/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppB1ppp/2n5/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/2n5/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/p1pBpppp/2n5/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/1ppBpppp/2n5/p7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/2Bp4/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n5/5p1Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n5/5p1Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,1rbqkbnr/pppBpppp/n7/8/8/6P1/PPPPPP1P/RNBQK1NR b KQk -
5,M1,r1bqkbnr/pppBpppp/8/2n5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBppp1/n6p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpp1p/n5p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBp1pp/n4p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/n2p4/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pp1Bpppp/n1p5/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/p1pBpppp/np6/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBppp1/n7/7p/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpp1p/n7/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppB1ppp/n7/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pppBpppp/n7/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/pp1Bpppp/n7/2p5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/p1pBpppp/n7/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n1Bp4/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1B6/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n7/5p1Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1B1p4/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1B6/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n7/5p1Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1B1p4/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbn1/pppBpppr/7p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQq -
5,M1,rnbqkbnr/pppBpp2/6pp/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBp1p1/5p1p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBppp1/3p3p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp1Bppp1/2p4p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1pBppp1/1p5p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1ppBppp1/p6p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBppp1/8/7p/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBpp2/7p/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppB1pp1/7p/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBppp1/7p/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp1Bppp1/7p/2p5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1pBppp1/7p/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1ppBppp1/7p/p7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/2Bp3p/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p1p/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1B6/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/7p/5p1Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1B1p4/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p1p/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1B6/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/7p/5p1Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1B1p4/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppBppbp/6p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqk1nr/pppBpp1p/6pb/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBp2p/5pp1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBpp1p/3p2p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp1Bpp1p/2p3p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1pBpp1p/1p4p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1ppBpp1p/p5p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBpp1p/8/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBpp2/6p1/7p/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppB1p1p/6p1/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBpp1p/6p1/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp1Bpp1p/6p1/2p5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1pBpp1p/6p1/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1ppBpp1p/6p1/p7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/2Bp2p1/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1B6/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1B1p4/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1B6/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1B1p4/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q1P5/6P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/4Bp2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rnbqkbnr/pppBp1pp/3p1p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp1Bp1pp/2p2p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1pBp1pp/1p3p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1ppBp1pp/p4p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBp1p1/5p2/7p/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBp2p/5p2/6p1/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppB2pp/5p2/4p3/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pppBp1pp/5p2/3p4/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/pp1Bp1pp/5p2/2p5/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/p1pBp1pp/5p2/1p6/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/1ppBp1pp/5p2/p7/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/3B4/8/6P1/PPPPPP1P/RNBQK1NR b KQ -
5,M1,rnbqkbnr/ppp1p1pp/2Bp1p2/8/8/6P1/PPPPPP1P/RNBQK1NR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2B5/4P1P1/PPPP1P1P/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQ -
5,M1,rnbqkbnr/pppp2pp/4pp2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1B6/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1pp/8/5p1Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p2/7Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp2p/5p2/6pQ/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp2pp/5p2/4p2Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1B1p4/8/4P1P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p3Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5p2/2p4Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/5p2/1p5Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/5p2/p6Q/8/4P1P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/8/8/1QP3P1/PP1PPP1P/RNB1KBNR b KQ -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q7/2P3P1/PP1PPP1P/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2B1P3/6P1/PPPP1P1P/RNBQK1NR b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQ -
5,M1,rnbqkbnr/pppp2pp/4pp2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1B6/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1pp/8/5p1Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p2/7Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp2p/5p2/6pQ/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp2pp/5p2/4p2Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1B1p4/4P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p3Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5p2/2p4Q/4P3/6P1/PPPP1P1P/RNB1KBNR b KQkq -
